published_at,description
2017-06-24,"데드리프트 190kg 가능?! with 데드리프트 소녀│썸머슈레딩 ep39데드리프트 소녀와 함께 카페 그리고 헬스 타임을 가졌습니다.
그리고 컨벤셔널 190kg에 성공했구요!
3대운동 중에서 데드리프트를 가장 좋아하다보니... 
데드리프트에서 항상 좋은 결과가 나오는 것 같아요!

여러분들도 부상 항상 조심히 운동 즐겁게 하시기를 바라며!

 올림.

 giving in (feat. mees van den berg) [ncs release]
music provided by nocopyrightsounds.
watch:https://youtu.be/dujbtogoeru
download/stream: http://ncs.io/givinginyo

song: wonki - mango (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/6pfodmuffdg"
2017-06-26,"함께 운동한다는 것, 브이로그│썸머슈레딩 ep40벤치프레스를 함께 진행해봤습니다 ㅎㅎ
항상 운동은 즐겁게! 무리하지 않는 게 중요하겠죠?!
저는 여전히 3대운동을 스트렝스 위주로 진행하고 있어요.
여러분들도 한 번 도전해보는 게 어떨까요~? 

 올림
 matafaka (feat. marvin divine)
music provided by no copyright jamz.
watch: 
download/stream: http://ncs.io/matafaka

always (브이로그 music) by dj quads https://soundcloud.com/akaquads
music provided by audio library https://youtu.be/jiie1ezj4cs"
2017-06-29,"등운동 자극 영상등 운동 루틴 입니다!
간단하게 정리돼있어서
쉽게 따라하실 수 있을 거예요!
항상 부상 조심히! 3대운동 위주로
화이팅 하세요!

 올림
 incomplete
music provided (not written) by no copyright jamz.
watch: 
download/stream: http://ncs.io/incompleteid
original: https://www.youtube.com/watch?v=uaiqx..."
2017-06-30,"여자 운동 동기부여(workout motivation for women)여자 운동 동기부여 영상 만들어봤어요!
모두 힘내고 화이팅! 부상 조심하시구요 ㅎㅎㅎ
 올림
 link [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/9ihm6x6uuh8
download/stream: http://ncs.io/linkyo"
2017-07-02,"실패 했지만...새로운 도전│썸머슈레딩 ep413대운동과 더불어 스트렝스 훈련에서 가장 중요한
밀리터리 프레스 신기록에 도전해봤어요!
결과는 영상에서 ㅎㅎㅎ

 올림


almost original (instrumental) by joakim karud http://soundcloud.com/joakimkarud
music provided by audio library https://youtu.be/r20_9c0fzgk

song : cartoon - on & on (feat. daniel levi) [ncs release]
https://www.youtube.com/watch?v=k4dybug242c&index=9&list=llfa0g-8d8hyuhvdih6xqcog
soundcloud https://soundcloud.com/cartoonbaboon"
2017-07-06,"재미어트도 울고 갈 맨몸운동(홈트레이닝)맨몸운동 ^^
 balloon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/5atquhchh88"
2017-07-06,"등을 다쳤다...│썸머슈레딩 ep 42등이 잠깐 놀라서... 고생을 했는데 
다행히도 괜찮아졌네요! ㅎㅎㅎ
여러분 운동할 때 꼭 몸 잘 풀고 하세요! 그리고
운동 마무리 할 때에도 꼭! 정리운동 해주시구요! ㅎㅎ

 올림

"
2017-07-10,"몸무게 75kg, 스쿼트 165kg 성공할 수 있을까? weakness [ncs release] 
music provided by nocopyrightsounds.
download: http://ncs.io/weakness"
2017-07-14," 채널을 발표하다│유도 훈련 영상│썸머슈레딩 ep44크리에이터 아카데미 기본과정을 수료하였습니다 ㅎㅎ
다음주부터 심화과정에 들어가게 됐구요.
운동은 유도영상 함께 넣었어요! 즐겁게 시청부탁드립니다:d
"
2017-07-16,"여행가서도 운동하는 팁(강원도 인제 편)여행가서도 운동할 수 있는 팁 몇가지! 준비했어요 ㅎㅎ

턱걸이는 언제든 최고입니다
 king james
music provided by no copyright jamz.
watch: 
download/stream: https://soundcloud.com/nategoodmusic/..."
2017-07-17,독일로 돌아간 유학생glude
2017-07-19,"새로운 헬스장, 운동브이로그이제 서울을 완전히 떠나고, 
인천에서 생활합니다! ㅎㅎ
"
2017-07-20,"브이로그용 카메라, 파나소닉 lx10드디어 드디어 드디어! 새로운 카메라!!!!
glude"
2017-07-21,"예쁜 가슴 만들기(기본에 대하여)
buddha by kontekst https://soundcloud.com/kontekstmusic
creative commons — attribution 3.0 unported— cc by 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/b6jk2t3lcrs"
2017-07-26,"[유도]여자 유도 선수와의 대결, 브이로그 hover (feat. helen tess) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/j51bixo4zbe
download/stream: http://ncs.io/hovercr

song: artegon - paradise (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/gtt66l0y3do"
2017-07-26,"데드리프트 훈련, 어떻게 하세요?데드리프트와 함께! 평범한 일상을 담았어요
다음영상에서 봬요!
quads
music provided by audio library https://youtu.be/f34ng3fmjyu"
2017-07-27,"대학생 여름방학 운동 브이로그오늘도 즐겁게!

 smells like summer (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/jhdlmzbpzq8

song: wonki - mango (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/6pfodmuffdg"
2017-07-28,"가슴운동 자극영상workout motivation for men

"
2017-07-29,"3인칭 시점으로 바라본 유튜버편안한 마음으로 즐겁게 봐주셨으면 좋겠습니다.....ㅎㅎㅎ
더운데 모두 힘내시구요!

촬영 : 우키는tv https://www.youtube.com/user/ukymatin
"
2017-07-30,"혼자서 스시부페를 가다, 운동휴식 브이로그운동을 쉬었습니다 ㅎㅎ 휴식 날의 브이로그 올려봐요!
편안하게 시청부탁드려요

 올림

 balloon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/5atquhchh88"
2017-07-31,"몸무게 75kg의 데드리프트 200kg?! 브이로그제가 드디어 컨벤셔널 데드리프트... 200kg에 성공하였습니다!
자세가 많이 흐트러졌는데.... 다음번에는 더 연습하여
완벽한 자세로 수행할게요! ㅎㅎㅎ

 mango (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/6pfodmuffdg

bvrnout - take it easy (feat. mia vaile) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/i_q8_kcjl3s
free download / stream: http://ncs.io/takeiteasyyo

 giraffe squad - wait for me [ncs release]
music provided by nocopyrightsounds.
video link: https://youtu.be/rgw_i8sak1o
download/stream: http://ncs.io/waitformecr"
2017-08-03,"[ 혼밥시리즈] 라면을 먹을건데...처음 도전하는 먹방 이야기. 
사실 푸념들을 많이 늘어놓았습니다 ㅋㅋㅋㅋㅋㅋ
그럼에도!
잘 부탁 드립니다!!
 올림

 waves (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/vmghj_civum

song: ikson - new day (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/cva-9jhwbfy"
2017-08-04,"썸네일 제목이 생각나지 않는 날도..
buddha by kontekst https://soundcloud.com/kontekstmusic
creative commons — attribution 3.0 unported— cc by 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/b6jk2t3lcrs"
2017-08-06," 주짓수 대회 참가 브이로그 (long edited version)안녕하세요 입니다!
새로운 시도를 해봤어요! 제가 주짓수 대회에 나갔습니다 ㅎㅎ
우승은 못했지만... 의미 있는 도전이었던 것 같아요
편하게 즐겨주세요 ㅎㅎ

 paper crowns (feat. leo the kind) [ncs release] 
music provided by nocopyrightsounds.
download/stream: http://ncs.io/papercrownscr"
2017-08-07,"유도(judo)하는 사람이 주짓수(jiu-jitsu) 대회 나갔을 때안녕하세요 입니다!
저번영상은 브이로그형식으로 조금 길었다면,
이번영상은 제가 사용한 기술들만 짧게 정리해봤습니다! 
모두 득근하세요!  paper crowns (feat. leo the kind) [ncs release] 
music provided by nocopyrightsounds.
download/stream: http://ncs.io/papercrownscr"
2017-08-08,"잠시 여유를 갖고, 운동 브이로그안녕하세요 입니다
스쿼트 훈련을 짧게 해봤고, 나머지는.... 음 여유있게 보냈어요 ㅋㅋ 편안한 마음으로 시청부탁드려요!
 so happy [ncs official video]
music provided by nocopyrightsounds.
watch: https://youtu.be/cmvdgwl5548
free download / stream: http://ncs.io/sohappyyo"
2017-08-11,"밤샘, 운동브이로그, 데드리프트안녕하세요 입니다!
지원할 프로젝트가 있어서, 밤을 샜네요ㅜㅜ
여러분은 할 일 미리미리 마무리 하셔서, 
밤새는 일 없도록 하세요! 홧팅!!

 you and me (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/8hjsl7aijng

frank pierce & drop science ft. stephanie fellas - highlife
https://www.youtube.com/watch?v=ctkcyhl_kzm
• frank pierce
https://soundcloud.com/frankpierce
https://www.facebook.com/thatkidfp
https://twitter.com/thatkidfemi"
2017-08-14,"운동유튜버, 가슴운동브이로그(벤치프레스)여러분 안녕하세요 입니다!
오늘도 홧팅하시구요:d


 lost (feat. savoi) [sunroof remix] | ncs release
music provided by nocopyrightsounds.
watch: https://youtu.be/vkahowm3ry0
download/stream: http://ncs.io/lostsunroofremixyo

clouds by joakim karud http://soundcloud.com/joakimkarud
music provided by audio library https://youtu.be/yrvbtbmqvpe"
2017-08-16,"운동 강제 휴식, 파티 고고 일상,브이로그여러분 안녕하세요 입니다!
오늘은 운동을 못담았어요....
영상 보면 아시겠지만.... 술을 조금.... 많이.... ㅋㅋㅋㅋㅋㅋㅋㅋ
무튼! 오늘도 즐겁게 시청부탁드리고 좋아요, 구독 눌러주세요!
 where do i go (feat. ezra james)
music provided by nocopyrightsounds.
video: https://youtu.be/vrd8udwrmx0"
2017-08-18,"스트렝스 훈련 jim wendler, 5/3/1 시작,   운동브이로그안녕하세요 입니다!
제가 운동프로그램을 새로 시작했습니다
짐웬들러 531 프로그램인데, 
4주 프로그램을 같이 한번 달려봅시다!! 홧팅!

 paper crowns (feat. leo the kind) [ncs release] 
music provided by nocopyrightsounds.
download/stream: http://ncs.io/papercrownscr

dreams by joakim karud https://soundcloud.com/joakimkarud
creative commons — attributionsa 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/vf9_dco6jt4"
2017-08-20,"스쿼트, 데드리프트 나는 이렇게 한다! 운동 브이로그스쿼트와 데드리프트 훈련에 대한 개인 훈련 영상 입니다 ㅎㅎ
즐겁게 시청 부탁드려요!

 올림
"
2017-08-23,"다시 찾은 후쿠오카, 티져 영상(fukuoka, japan)운동 유튜버  "" 다시찾은 후쿠오카 에피소드"" 시작

편안한 마음으로 시청 부탁드려요! ㅎㅎ 

 올림
 restart
https://www.youtube.com/watch?v=3riyirotjfw
pokki dj
https://facebook.com/pokkidjofficial"
2017-08-24,"다시 찾은 후쿠오카 ep 01 (fukuoka, japan)다시 찾은 후쿠오카 에피소드 1편입니다!
편안한 마음으로 시청 부탁드려요 ㅎㅎ

 올림

 don’t let it go (feat. brado sanz) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/hgxtg8jdvzu
download/stream: http://ncs.io/dontletitgocr"
2017-08-26,"다시 찾은 후쿠오카 ep 02 (fukuoka, japan)다시찾은 후쿠오카 에피소드 2편입니다!
마지막 부분에 흔들림이 조금 심하네요ㅜㅜㅜ
양해부탁드려요!
다음 에피소드 3편 업로드 전에, 운동 브이로그 한편 올릴게요 ㅎㅎ

 light up the sky (feat. soundr)[ncs release] 
music provided by nocopyrightsounds.
video link: https://youtu.be/fscnynaswpk
download/stream: http://ncs.io/lightuptheskycr

 eventide  platform 9 [ncs release] 
music provided by nocopyrightsounds.
watch: https://youtu.be/exv_sf_afso
download/stream: http://ncs.io/platform9cr"
2017-08-28,"서울시 유도대회 참가 브이로그(2017, 08월)안녕하세요 입니다!
지난 번에 올렸던 유도 하이라이트 영상의
긴 버전입니다! 즐거운 시청 부탁드려요 ㅎㅎ
"
2017-08-28," 유도대회 하이라이트(2017, seoul)안녕하세요 입니다!
후쿠오카 여행 에피소드를 진행하는 중간에,
유도 대회가 있어서, 대회를 마치고 유도 영상을 편집했어요.
대회 브이로그는 곧 편집해서 올릴게요!
"
2017-08-29,"다시 찾은 후쿠오카 ep 03 (fukuoka, japan) free [ncs release] 
music provided by nocopyrightsounds.
video: https://youtu.be/9va88kt0nn0"
2017-08-30,"짐웬들러 스트렝스 루틴 1주차 │ 운동브이로그
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e balloon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/5atquhchh88

song: ehrling - you and me (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/8hjsl7aijng

glude glude"
2017-09-01,"운동 초보도 스트렝스가 필요할까? 내츄럴운동스트렝스 훈련 시트
http://goo.gl/ez20go

"
2017-09-02,"면접결과 발표│운동브이로그스트렝스 훈련 1주차 드디어 마무리 했습니다!
짐웬들러 5/3/1 진행하고 있구요ㅎㅎ
"
2017-09-03,"다시 찾은 후쿠오카 ep 04 (fukuoka, japan)스미요시 신사, 그리고 후쿠오카 타워를 다녀왔어요 ㅎㅎ
"
2017-09-04,"네추럴 스트렝스 루틴(벤치프레스 편)스트렝스 루틴! 짐웬들러 5/3/1을 수행중입니다.
"
2017-09-05,턱걸이 8x8 같이 해요
2017-09-08,"데드리프트 180kg 3회 성공 │ 대학교 개강대학교 개강했습니다 주르륵....

"
2017-09-10,"다시 찾은 후쿠오카, 마지막 (fukuoka, japan)
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e"
2017-09-11,"추석 대비, 초간단 홈트 운동 루틴?!버피 테스트 3x20
스쿼트&프레스 3x15
풀업(턱걸이) 3x8


전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e"
2017-09-14,"2분할? 5분할? 운동에 답은 있다
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e together (feat. shauna cardwell)
https://www.youtube.com/watch?v=rbcbq5gisdo
credits
• lyoko
https://youtube.com/c/lyokomusic
https://soundcloud.com/lyokomusicoffi...
https://instagram.com/lyokomusicofficial"
2017-09-16,"대학생활 다시 시작(어깨 운동)│ 운동브이로그
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e vessel [ncs release] 
music provided by nocopyrightsounds.
watch: https://youtu.be/pxf4rkguwdi
download/stream: http://ncs.io/vesselcr"
2017-09-17,"스쿼트에 깔리다니...(구독자와 함께한 운동)여러분 안녕하세요! 입니다.
오늘 부터 10주간,
지난번에 말씀드렸던 경기콘텐츠진흥원에서의 지원 하에
영상을 제작할 예정이에요. 
마지막 5초간 경기콘텐츠진흥원 로고가 나오더라도 
놀라지 않으셨으면 하는 바람에서... ㅎㅎㅎ

 올림
 courage [ncs release]
music provided by nocopyrightsounds.
free download / stream: http://ncs.io/courageyo"
2017-09-19,"160kg 스쿼트 2회, 체중 75kg안녕하세요 입니다!
1rm이 160kg 이던 때도 있었는데, 160kg 2회에 성공하는 날도 오네요! 비오는 저녁 운동하러 온 성과인 것 같아서 더 기뻐요! 너무 기뻐서 편집도 안 하고 핸드폰으로 바로 올리네요ㅜㅜ 풀버전은  이번주 내로 편집해서 얼른 올릴게요!!"
2017-09-21,"30분만에 끝내는 벤치프레스│ 운동브이로그학교 가기 전 30분만에! 끝내는 벤치프레스를 담았어요 ㅎㅎ
그리고 그 외의 대학생활과 데드리프트 영상도 담았습니다.
즐겁게 시청 부탁드려요!
(이 영상은 경기콘텐츠진흥원의 지원을 받아 제작되었습니다.)
 horizon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/g845f6orcoc"
2017-09-22,"불합격, 그리고 부산 여행다시 한번 투표에 참여해주신 분들!
감사드립니다 ㅎㅎ
부산 여행 충분히 즐기고 돌아올게요!
영상 기대해주세요 :d
"
2017-09-24,"혼자 떠난 부산여행, 티저혼자 떠난 부산여행이었습니다. 그리고 생애 첫! 부산여행이기도 하구요. 즐겁게 시청부탁드리고, 풀 영상은 이번주 내로 올리도록 할게요! 감사합니다 ㅎㅎ
"
2017-09-26,"대학생 몸무게 75kg, 스쿼트 170kg 1회안녕하세요 입니다! ㅎㅎㅎ 
스쿼트에 꽤나 집중을 하고 있는데 170kg 새로운 기록에 성공하였습니다! 풀 영상 얼른 올릴게요!"
2017-09-28,"디어유와의 합동 방송!(스쿼트 160kg 2회  영상)유튜버 디어유! 님과의 합동방송을 진행했습니다!
그리고 스쿼트 160kg 2회 성공!
편안한 마음으로 시청부탁드리고 다음 영상에서 만나요!
디어유님 인스타 : https://www.instagram.com/dearyou_j/
디어유님  채널 : https://www.youtube.com/channel/ucvk1hfrfjuaimefc0uwxzzq

 take it easy (feat. mia vaile) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/i_q8_kcjl3s
free download / stream: http://ncs.io/takeiteasyyo"
2017-09-29,"생애 첫 부산여행 1편(데드리프트&스쿼트)생애 첫 부산여행 1편입니다!
데드리프트와 스쿼트 영상도 함께 다뤘어요 ㅎㅎ
즐거운 시청부탁드려요!

 captions
https://www.youtube.com/watch?v=lqb6kux7mym
eventide
https://open.spotify.com/artist/2lxd6...
https://twitter.com/eventide_music
https://instagram.com/eventide_music
https://facebook.com/theeventidemusic"
2017-09-30,"데드리프트 205kg(몸무게75kg)스모 데드리프트 205kg에 성공했어요 ㅎㅎㅎ 아마 컨벤셔널 데드리프트 훈련이 도움이 된거같아요 
추석연휴 모두 즐겁게 휴식하시고, 운동도 꾸준히 합시다!!"
2017-10-01,"그녀가 돌아왔다(티저 영상) show me (feat. carly lind)
• heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk
• matte
https://soundcloud.com/matt_is_matte
https://instagram.com/mattmattematt"
2017-10-02,"추석 연휴, 그녀가 돌아왔다(full version)함께 운동을 진행하며, 운동 동기부여 영상을 한번 만들어봤습니다!
편안한 마음으로 시청 부탁드려요! 그리고 추석 즐겁게 보내시구요 ㅎㅎ
 show me (feat. carly lind)
• heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk
• matte
https://soundcloud.com/matt_is_matte
https://instagram.com/mattmattematt"
2017-10-02,"여자가 유도를 배우면?요즘 여성분들이 주짓수를 많이 배우더라구요!
유도도 한번 도전해보는 것이 어떨까요?!
 running [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/y5tnyaz31b0
free download / stream: http://ncs.io/runningyo"
2017-10-03,"처음 먹어본 야키니쿠 그리고 스쿼트 170kg야키니쿠라는 것을 처음 먹어봤어요 
진짜... 입에서 살살 녹는게 최고네요 ㅋㅋㅋㅋ
그리고 전에 올렸던 스쿼트 170kg 풀영상도 함께 담았습니다!
즐거운 시청 부탁드리고 구독과 좋아요도 꼭 눌러주세요 ㅎㅎ
 올림

유튜버 엄세훈(네이버tv -축구하는여자)
http://naver.me/50wvbnry
 alanah
heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk
• zivøn
https://instagram.com/zivonmusic_
https://twitter.com/zivonmusic
https://soundcloud.com/zivonmusic
https://shazam.com/artist/203767691/z...
https://open.spotify.com/artist/5bxih..."
2017-10-05,"생애 첫 부산여행 2편(태종대, 광안리, 스파랜드)부산여행 2편
태종대, 남포동, 깡통시장, 광안리 수변공원, 신세계 팬텀시티, 스파랜드, 서울역

yonge
https://www.instagram.com/chrisyonge/
https://twitter.com/realchrisyonge
https://www.facebook.com/realchrisyonge
https://www.youtube.com/user/cristilflow

picture https://unsplash.com/photos/cbzv38dlyn4"
2017-10-08,"운동 장비 & 새로운 운동복│추석연휴 브이로그(힘콩 특별출연!)리프팅할 때 사용하는 장비들과 새로산 운동복들에 대해 다뤄봤습니다. 그리고 추석연휴 브이로그도 함께!
운동은 벤치프레스를 진행했고, 감기 몸살 기운이 있어서 아주 고강도로 하지는 못했습니다.

모두 득근하시고 화이팅!
(아! 그리고 힘콩형님도 출연하십니다 ㅋㅋㅋ)

 올림

 paradise (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/gtt66l0y3do

clouds by joakim karud http://soundcloud.com/joakimkarud
music provided by audio library https://youtu.be/yrvbtbmqvpe


[electro pop] lunar - pretty face
heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk

• lunar
https://soundcloud.com/lunargotmusic
https://twitter.com/lunargotmusic"
2017-10-10,"[ 유도]생활 체육과 엘리트 체육의 차이???!11월 유도대회를 준비하기 위해, 선수출신 분들과
연습을 진행하였습니다! 많이들 봐주시고, 꿀팁도 알려주셔서
경기를 통한 것 뿐만 아니라, 그외의 잡기, 몸쓰기 등에서 
많은 도움을 받았어요. 조금 자극적일 수 있는 썸네일은 죄송! 합니다 ㅎㅎ

 올림
 free [ncs release] 
music provided by nocopyrightsounds.
video: https://youtu.be/9va88kt0nn0"
2017-10-13,"불닭볶음면과 스팸이 먹고 싶었을 뿐,  운동브이로그(데드리프트)안녕하세요 입니다!
이번에도 영상이 기네요... ㅎㅎ 
저번 영상에서 긴 영상이 좋다고 하신 분들이 많아서
한번 또 길게 만들어봤어요!
즐거운 시청 부탁드려요 항상 화이팅!

 올림

 elysium [ncs release]
music provided by nocopyrightsounds.
watch:https://youtu.be/qmzwdrvfkdm
download/stream: http://ncs.io/elysiumyo"
2017-10-17,"가끔은 데드리프트에 깔리기도... 운동브이로그데드리프트 210kg 도전하러 갔다가, 195kg에 깔려버렸네요
저처럼.... 무리하지 마시고 천천히! 훈련 즐기며 해주세요 ㅎㅎ
항상 화이팅입니다!! 
jpmolj0
free download / stream: http://ncs.io/holdonyo"
2017-10-21,"[ 유도] 자유연습 기술 편집(judo randori)안녕하세요 입니다 ㅎㅎ

유도 자유연습 영상을 편집해봤어요.

중간고사 끝나면 중간고사 브이로그도 얼른 올리도록 할게요

항상 화이팅 득근!

 올림

music
cool by tobu https://soundcloud.com/7obu
creative commons — attribution 3.0 unported— cc by 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/lbmrahehdgm"
2017-10-22,"[ 혼밥시리즈] 짜파게티 그리고 진솔한 이야기여러분 안녕하세요! 입니다

짜파게티를 먹으며... 요즘 근황에 대해! 이야기 해봤어요.

아마 공감되시는 분들도 있고 안 되시는 분들도 있겠지만...

편안한 마음으로 시청부탁드려요! ㅎㅎ

 올림

music"
2017-10-24,"시험기간?? 운동 먼저, 중간고사브이로그안녕하세요 입니다
중간고사기간이 이제 거의 끝이 보이네요!
사실 아직 중간고사가 안끝났어요 ㅋㅋㅋㅋㅋ
공부하기 싫어서 영상 편집했습니다.... 하핫....
모두 운동 항상 화이팅하시고
다음 영상에서 만나요!

 올림

 show me (feat. carly lind)
• heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk
• matte
https://soundcloud.com/matt_is_matte
https://instagram.com/mattmattematt"
2017-10-25,"195kg 데드리프트 자세 확인중간고사 끝나자마자 데드리프트하러 갔습니다!! ㅋㅋㅋㅋ 모두 득근하세요 ㅎㅎ

 올림"
2017-10-26,"새로운 유도복, 그리고 허리부상(중간고사 끝)안녕하세요 입니다!
유도복이 새로 왔어요. 그리고 저는 허리를 살짝! 다쳤습니다 ㅜㅜ
심각하게 다친 건 아니라서, 아마 금방 회복할 것 같긴해요 ㅋㅋ
여러분들도 항상 운동할 때 조심하시구요!!
다음 영상에서 만나요!

 올림

sa 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/vf9_dco6jt4"
2017-11-02,"도쿄 & 츠쿠바 홀로 여행 (tokyo & tsukuba) 티저 영상안녕하세요 입니다.
오랜만에 영상으로 찾아왔네요!
이번에 도쿄에 4박 5일동안 갔다 왔어요.
(2017.10.27~2017.10.31)
짧은 영상 안에 담아봤고, 남은 영상들은 에피소드 형식으로
천천히 업로드할게요!

오늘도 시청해주셔 감사합니다.

 올림.

 scars

heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk

• mae krell
https://facebook.com/maekrellmusic
https://instagram.com/maekrell
https://twitter.com/maekrell
https://soundcloud.com/maekrell
https://open.spotify.com/artist/5ojhi..."
2017-11-03,"홀로 떠난 도쿄│츠쿠바 대학교 유도│ep 01안녕하세요 입니다.

도쿄 여행의 첫 에피소드! 드디어 편집이 끝났네요.
영상이 길어지더라도 최대한 에피소드를 짧게 하려고 하는데...
과연 뜻대로 될지는 모르겠어요 ㅎㅎ

츠쿠바 대학교에서 함께 유도를 하고 다시 도쿄로!!!

편안한 마음으로 시청 부탁드리고,  다음 영상에서 또 만나요!

 올림

be more positive.
 coloring books
heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: http://sptfy.com/wdk

• miros
https://soundcloud.com/mirossound
https://instagram.com/mirossound
https://twitter.com/mirossound
https://facebook.com/mirossound
https://youtube.com/channel/uct64zh4i...
https://www.orfium.com/profile/miros"
2017-11-08,"블루보틀!!│새로운 친구│ep 02안녕하세요 입니다.
도쿄 여행 영상 두번째! 입니다.
편안한 마음으로 시청 부탁드려요!

 올림.
 horizon [proximity release]

heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: https://is.gd/elemud

• steerner
https://soundcloud.com/steernermusic
https://www.facebook.com/steerneroffi...
https://twitter.com/steerner

• kavela
http://facebook.com/kavelamusic
https://soundcloud.com/kavelamusic

• matthew steeper
https://facebook.com/matthewsteeperof..."
2017-11-10,"[ 홈트] 비오는 주말을 위한 간단 홈트, 맨몸운동안녕하세요 입니다.
주말을 위해! 홈트레이닝 영상 하나를 만들어봤어요.
집에서 푹 쉬면서 잠깐! 시간내서 하시면 좋을 것 같아요
항상 화이팅 입니다!
 올림
 summer love
https://www.youtube.com/watch?v=jiybnf45et0
• deamn
http://www.deamn.com
http://youtube.com/deamnmusic
http://soundcloud.com/deamnmusic
http://facebook.com/deamnmusic
http://instagram.com/deamnmusic
http://twitter.com/deamnmusic"
2017-11-13,"홀로 떠난 도쿄│본격 라멘 먹방│ep 03안녕하세요 입니다 ㅎㅎ
도쿄 에피소드3편 편집했어요.
편안한 마음으로 시청부탁드리고
모두 부상조심히 운동 화이팅하세요!
 올림
 here tonight [proximity release]
heroboard – free music to free your mind
» twitter: https://twitter.com/heroboard
» spotify: https://is.gd/elemud
• paris & simo:
https://soundcloud.com/parisandsimo
http://facebook.com/parisandsimo
http://twitter.com/parisandsimo

• jakko:
https://soundcloud.com/jakkomusic
http://www.facebook.com/jakkomusic
http://twitter.com/jakkomusic

• paul aiden:
https://www.facebook.com/thepaulaiden
https://soundcloud.com/paulaiden"
2017-11-14,"인바디 채용설명회, 유도 훈련 영상│운동브이로그안녕하세요 입니다.
인바디 채용설명회에 다녀왔어요.
그리고 평범한 대학생활과.... 유도 영상 담았습니다.
편안한 마음으로 시청부탁드려요!

 올림

music"
2017-11-17,"올해의 목표, 그리고 3주 만의 데드리프트안녕하세요 입니다.
오랜만에 데드리프트 영상으로 찾아온 것 같아요!
저처럼 .... 부상당하지 마시고 건강하게! 운동하시길 바래요!

 올림
 lost (feat. savoi) [sunroof remix] | ncs release
music provided by nocopyrightsounds.
watch: https://youtu.be/vkahowm3ry0
download/stream: http://ncs.io/lostsunroofremixyo"
2017-11-17,"유도 프로선수와 아마추어의 차이... 넘사벽?!안녕하세요 입니다 
겨울인데 모두 감기 조심하시고
운동 화이팅하세요!

 올림

music"
2017-11-18,"태풍오는날 도쿄에서...오늘 영상도 즐겁게 시청부탁드려요!

도쿄 여행!
 your stories (feat. koit toome)  [ncs release]
track: raven & kreyn - call me again [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/embs5qm06cw
free download / stream: http://ncs.io/callmeagainyo"
2017-11-20,"친구와 함께한 가슴 운동(그리웠던 오프닝)안녕하세요 입니다.
오늘은 친구와 함께! 벤치프레스를 진행해봤어요. 사실 손목이 좋지 않아서 제대로 하지 못했지만... ㅋㅋㅋ 편안한 마음으로 시청 부탁드려요!

 올림

music"
